,Unnamed: 0,composition,mat_id,F_kJ/mol,S _J/K/mol,e_kJ/mol,avg_ Atomic_Number,avg_ Atomic_Weight,avg_Period,avg_group,avg_families,avg_Mendeleev Number,avg_Atomic Radus,avg_ Covalent_Radius,avg_Zunger radii sum,avg_ionic radius,avg_crystal radius,avg_ Pauling_Electronegativity,avg_MB electonegativity,avg_Gordy electonegativity,avg_Mullinke EN,avg_Allred-Rockow electronegativity,avg_metallic valence,avg_number of valence electrons,avg_gilmor number of valence electron,avg_valence s,avg_valence p,avg_valence d,avg_outer shell electrons,avg_1st ionization potential (kJ/mol),avg_polarizability(A^3),avg_Melting point (K),avg_Boiling Point (K),avg_Density (g/mL),avg_specific heat (J/g K) ,avg_heat of fusion (kJ/mol) ,avg_heat of vaporization (kJ/mol) ,avg_thermal conductivity (W/(m K)) ,avg_heat atomization (kJ/mol),avg_Cohesive energy,avg_electron affinity (kJ/mol),diff_ Atomic_Number,diff_ Atomic_Weight,diff_Period,diff_group,diff_families,diff_Mendeleev Number,diff_Atomic Radus,diff_ Covalent_Radius,diff_Zunger radii sum,diff_ionic radius,diff_crystal radius,diff_ Pauling_Electronegativity,diff_MB electonegativity,diff_Gordy electonegativity,diff_Mullinke EN,diff_Allred-Rockow electronegativity,diff_metallic valence,diff_number of valence electrons,diff_gilmor number of valence electron,diff_valence s,diff_valence p,diff_valence d,diff_outer shell electrons,diff_1st ionization potential (kJ/mol),diff_polarizability(A^3),diff_Melting point (K),diff_Boiling Point (K),diff_Density (g/mL),diff_specific heat (J/g K) ,diff_heat of fusion (kJ/mol) ,diff_heat of vaporization (kJ/mol) ,diff_thermal conductivity (W/(m K)) ,diff_heat atomization (kJ/mol),diff_Cohesive energy,diff_electron affinity (kJ/mol),max_ Atomic_Number,max_ Atomic_Weight,max_Period,max_group,max_families,max_Mendeleev Number,max_Atomic Radus,max_ Covalent_Radius,max_Zunger radii sum,max_ionic radius,max_crystal radius,max_ Pauling_Electronegativity,max_MB electonegativity,max_Gordy electonegativity,max_Mullinke EN,max_Allred-Rockow electronegativity,max_metallic valence,max_number of valence electrons,max_gilmor number of valence electron,max_valence s,max_valence p,max_valence d,max_outer shell electrons,max_1st ionization potential (kJ/mol),max_polarizability(A^3),max_Melting point (K),max_Boiling Point (K),max_Density (g/mL),max_specific heat (J/g K) ,max_heat of fusion (kJ/mol) ,max_heat of vaporization (kJ/mol) ,max_thermal conductivity (W/(m K)) ,max_heat atomization (kJ/mol),max_Cohesive energy,max_electron affinity (kJ/mol),min_ Atomic_Number,min_ Atomic_Weight,min_Period,min_group,min_families,min_Mendeleev Number,min_Atomic Radus,min_ Covalent_Radius,min_Zunger radii sum,min_ionic radius,min_crystal radius,min_ Pauling_Electronegativity,min_MB electonegativity,min_Gordy electonegativity,min_Mullinke EN,min_Allred-Rockow electronegativity,min_metallic valence,min_number of valence electrons,min_gilmor number of valence electron,min_valence s,min_valence p,min_valence d,min_outer shell electrons,min_1st ionization potential (kJ/mol),min_polarizability(A^3),min_Melting point (K),min_Boiling Point (K),min_Density (g/mL),min_specific heat (J/g K) ,min_heat of fusion (kJ/mol) ,min_heat of vaporization (kJ/mol) ,min_thermal conductivity (W/(m K)) ,min_heat atomization (kJ/mol),min_Cohesive energy,min_electron affinity (kJ/mol),nsites
590,590,I2Li2,g,-458.172,442.876,73.278,28.0,66.922735,3.5,9.0,4.5,48.5,1.425,1.48,1.5975,1.425,1.48,1.82,1.83,4.5771,4.885,1.6355,0.5,4.0,4.0,1.5,2.5,5.0,4.0,764.0,14.65,420.15,1036.15,2.7365,1.907,5.412,83.336,42.5745,134.0,1.37,177.39285,50,119.96347,3,16,7,95,0.05,0.3,0.025,0.05,1.16,1.68,1.86,2.7096,3.75,1.447,1.0,6,6,1,5,10,6,488,19.3,67.0,1158.0,4.387,3.386,4.824,125.168,84.251,54,0.52,235.5205,53,126.90447,5,17,8,96,1.45,1.63,1.61,1.45,2.06,2.66,2.76,5.9319,6.76,2.359,1.0,7,7,2,5,10,7,1008,24.3,453.65,1615.15,4.93,3.6,7.824,145.92,84.7,161,1.63,295.1531,3,6.941,2,1,1,1,1.4,1.33,1.585,1.4,0.9,0.98,0.9,3.2223,3.01,0.912,0.0,1,1,1,0,0,1,520,5.0,386.65,457.15,0.543,0.214,3.0,20.752,0.449,107,1.11,59.6326,4
591,591,I2Mg,g,-427.9548,402.93,55.562,39.3333333333333,92.7046466666667,4.33333333333333,12.0,6.0,86.6666666666667,1.43333333333333,1.34,1.73333333333333,1.43333333333333,1.66,2.21,2.27666666666667,4.9461,5.75666666666667,2.00366666666667,0.666666666666667,5.33333333333333,5.33333333333333,2.0,3.33333333333333,6.66666666666667,5.33333333333333,918.0,6.86666666666667,565.15,759.15,3.86666666666667,0.482666666666667,8.20066666666667,56.3013333333333,52.2993333333333,120.666666666667,1.24333333333333,183.4354,41,102.59947,2,15,6,28,0.1,0.03,0.445,0.1,1.2,1.35,1.45,2.9574,3.01,1.066,2.0,5,5,0,5,10,5,270,5.6,535.5,906.0,3.19,0.806,1.13,106.648,155.551,41,0.4,335.1531,53,126.90447,5,17,8,96,1.5,1.36,2.03,1.5,2.06,2.66,2.76,5.9319,6.76,2.359,2.0,7,7,2,5,10,7,1008,10.6,922.15,1363.15,4.93,1.02,8.954,127.4,156.0,148,1.51,295.1531,12,24.305,3,2,2,68,1.4,1.33,1.585,1.4,0.86,1.31,1.31,2.9745,3.75,1.293,0.0,2,2,2,0,0,2,738,5.0,386.65,457.15,1.74,0.214,7.824,20.752,0.449,107,1.11,-40.0,3
592,592,I2Mo,g,-461.3808,436.508,62.429,49.3333333333333,116.58298,5.0,13.3333333333333,6.66666666666667,80.6666666666667,1.41666666666667,1.32,1.96333333333333,1.41666666666667,1.63666666666667,2.49333333333333,2.48666666666667,5.13953333333333,5.80666666666667,2.06266666666667,1.92666666666667,6.66666666666667,6.0,1.66666666666667,3.33333333333333,8.33333333333333,5.0,900.0,7.6,1221.15,1933.15,6.68666666666667,0.226,15.8826666666667,213.168,46.2993333333333,290.666666666667,3.01333333333333,220.802066666667,11,30.96447,0,11,4,46,0.05,0.03,1.135,0.05,1.27,0.5,0.82,2.3771,2.86,0.889,5.78,1,3,1,5,5,6,324,7.8,2503.5,4428.0,5.27,0.036,24.176,577.248,137.551,551,5.71,223.0531,53,126.90447,5,17,8,96,1.45,1.33,2.72,1.45,2.06,2.66,2.76,5.9319,6.76,2.359,5.78,7,7,2,5,10,7,1008,12.8,2890.15,4885.15,10.2,0.25,32.0,598.0,138.0,658,6.82,295.1531,42,95.94,5,6,4,50,1.4,1.3,1.585,1.4,0.79,2.16,1.94,3.5548,3.9,1.47,0.0,6,4,1,0,5,1,684,5.0,386.65,457.15,4.93,0.214,7.824,20.752,0.449,107,1.11,72.1,3
593,593,I2Pb,g,-476.0256,440.317,52.355,62.6666666666667,153.669646666667,5.33333333333333,16.0,7.0,91.0,1.53333333333333,1.37666666666667,1.75333333333333,1.53333333333333,1.87,2.37333333333333,2.48,5.53473333333333,5.80666666666667,2.19066666666667,0.813333333333333,6.0,6.0,2.0,4.0,10.0,6.0,910.666666666667,5.6,457.983333333333,975.816666666667,7.08666666666667,0.186,6.81566666666667,73.068,12.066,136.666666666667,1.41666666666667,208.2422,29,80.29553,1,3,3,15,0.4,0.14,0.505,0.4,0.57,0.86,0.84,1.1915,2.86,0.505,2.44,3,3,0,3,0,3,292,1.8,214.0,1556.0,6.47,0.084,3.025,156.948,34.851,89,0.92,260.7327,82,207.2,6,17,8,96,1.8,1.47,2.09,1.8,2.06,2.66,2.76,5.9319,6.76,2.359,2.44,7,7,2,5,10,7,1008,6.8,600.65,2013.15,11.4,0.214,7.824,177.7,35.3,196,2.03,295.1531,53,126.90447,5,14,5,81,1.4,1.33,1.585,1.4,1.49,1.8,1.92,4.7404,3.9,1.854,0.0,4,4,2,2,10,4,716,5.0,386.65,457.15,4.93,0.13,4.799,20.752,0.449,107,1.11,34.4204,3
594,594,I2Si,g,-428.6508,400.23,51.625,40.0,93.9648133333333,4.33333333333333,16.0,7.33333333333333,90.0,1.3,1.25666666666667,1.53,1.3,1.50666666666667,2.40666666666667,2.5,5.34966666666667,6.09666666666667,2.21133333333333,1.33333333333333,6.0,6.0,2.0,4.0,6.66666666666667,6.0,934.333333333333,5.13333333333333,818.816666666667,1180.81666666667,4.06333333333333,0.379333333333333,22.066,141.908,49.6326666666667,222.0,2.28333333333333,241.4582,39,98.81897,2,3,2,18,0.3,0.22,0.165,0.3,1.66,0.76,0.78,1.7467,1.99,0.443,4.0,3,3,0,3,10,3,221,0.4,1296.5,2171.0,2.6,0.496,42.726,363.468,147.551,345,3.52,161.0847,53,126.90447,5,17,8,96,1.4,1.33,1.585,1.4,2.06,2.66,2.76,5.9319,6.76,2.359,4.0,7,7,2,5,10,7,1008,5.4,1683.15,2628.15,4.93,0.71,50.55,384.22,148.0,452,4.63,295.1531,14,28.0855,3,14,6,78,1.1,1.11,1.42,1.1,0.4,1.9,1.98,4.1852,4.77,1.916,0.0,4,4,2,2,0,4,787,5.0,386.65,457.15,2.33,0.214,7.824,20.752,0.449,107,1.11,134.0684,3
595,595,I2Sr,g,-455.0952,425.927,56.017,48.0,113.809646666667,5.0,12.0,6.0,66.6666666666667,1.6,1.52333333333333,2.12666666666667,1.6,1.81333333333333,2.09,2.21666666666667,5.0742,5.17333333333333,1.89366666666667,0.666666666666667,5.33333333333333,5.33333333333333,2.0,3.33333333333333,6.66666666666667,5.33333333333333,855.0,12.5333333333333,605.15,857.15,4.13333333333333,0.242666666666667,7.98266666666667,61.8346666666667,12.066,126.0,1.31333333333333,198.443066666667,15,39.28447,0,15,6,88,0.6,0.58,1.625,0.6,0.74,1.71,1.63,2.5731,4.76,1.396,2.0,5,5,0,5,10,5,459,22.6,655.5,1200.0,2.39,0.086,0.476000000000001,123.248,34.851,57,0.61,290.1301,53,126.90447,5,17,8,96,2.0,1.91,3.21,2.0,2.06,2.66,2.76,5.9319,6.76,2.359,2.0,7,7,2,5,10,7,1008,27.6,1042.15,1657.15,4.93,0.3,8.3,144.0,35.3,164,1.72,295.1531,38,87.62,5,2,2,8,1.4,1.33,1.585,1.4,1.32,0.95,1.13,3.3588,2.0,0.963,0.0,2,2,2,0,0,2,549,5.0,386.65,457.15,2.54,0.214,7.824,20.752,0.449,107,1.11,5.023,3
596,596,I2Ti,g,-435.75,409.674,55.859,42.6666666666667,100.56298,4.66666666666667,12.6666666666667,6.66666666666667,78.3333333333333,1.4,1.32666666666667,1.91666666666667,1.4,1.62333333333333,2.28666666666667,2.46,4.9999,5.65666666666667,2.03266666666667,1.33333333333333,6.0,5.33333333333333,2.0,3.33333333333333,7.33333333333333,5.33333333333333,891.666666666667,8.2,902.15,1491.48333333333,4.8,0.316,10.366,154.168,7.59933333333333,228.0,2.35666666666667,199.4354,31,79.02447,1,13,4,53,0.0,0.01,0.995,0.0,1.31,1.12,0.9,2.796,3.31,0.979,4.0,3,5,0,5,8,5,349,9.6,1546.5,3103.0,0.39,0.306,7.626,400.248,21.451,363,3.74,287.1531,53,126.90447,5,17,8,96,1.4,1.33,2.58,1.4,2.06,2.66,2.76,5.9319,6.76,2.359,4.0,7,7,2,5,10,7,1008,14.6,1933.15,3560.15,4.93,0.52,15.45,421.0,21.9,470,4.85,295.1531,22,47.88,4,4,4,43,1.4,1.32,1.585,1.4,0.75,1.54,1.86,3.1359,3.45,1.38,0.0,4,2,2,0,2,2,659,5.0,386.65,457.15,4.54,0.214,7.824,20.752,0.449,107,1.11,8.0,3
597,597,I2Zr,g,-458.1708,425.366,52.268,48.6666666666667,115.01098,5.0,12.6666666666667,6.66666666666667,78.6666666666667,1.45,1.37,1.99833333333333,1.45,1.66,2.21666666666667,2.40666666666667,5.1053,5.72,2.01266666666667,1.33333333333333,6.0,5.33333333333333,2.0,3.33333333333333,7.33333333333333,5.33333333333333,885.333333333333,9.3,966.15,1854.81666666667,5.45666666666667,0.232666666666667,10.8493333333333,33.2346666666667,7.866,274.333333333333,2.82333333333333,210.7054,13,35.68047,0,13,4,52,0.15,0.12,1.24,0.15,1.2,1.33,1.06,2.4798,3.12,1.039,4.0,3,5,0,5,8,5,368,12.9,1738.5,4193.0,1.58,0.056,9.076,37.448,22.251,502,5.14,253.3431,53,126.90447,5,17,8,96,1.55,1.45,2.825,1.55,2.06,2.66,2.76,5.9319,6.76,2.359,4.0,7,7,2,5,10,7,1008,17.9,2125.15,4650.15,6.51,0.27,16.9,58.2,22.7,609,6.25,295.1531,40,91.224,5,4,4,44,1.4,1.33,1.585,1.4,0.86,1.33,1.7,3.4521,3.64,1.32,0.0,4,2,2,0,2,2,640,5.0,386.65,457.15,4.93,0.214,7.824,20.752,0.449,107,1.11,41.81,3
598,598,I3Mo,g,-547.7736,519.169,75.229,50.25,119.1633525,5.0,14.25,7.0,84.5,1.4125,1.3225,1.86875,1.4125,1.7425,2.535,2.555,5.337625,6.045,2.13675,1.445,6.75,6.25,1.75,3.75,8.75,5.5,927.0,6.95,1012.525,1564.15,6.2475,0.223,13.868,165.064,34.83675,244.75,2.5375,239.389825,11,30.96447,0,11,4,46,0.05,0.03,1.135,0.05,1.27,0.5,0.82,2.3771,2.86,0.889,5.78,1,3,1,5,5,6,324,7.8,2503.5,4428.0,5.27,0.036,24.176,577.248,137.551,551,5.71,223.0531,53,126.90447,5,17,8,96,1.45,1.33,2.72,1.45,2.06,2.66,2.76,5.9319,6.76,2.359,5.78,7,7,2,5,10,7,1008,12.8,2890.15,4885.15,10.2,0.25,32.0,598.0,138.0,658,6.82,295.1531,42,95.94,5,6,4,50,1.4,1.3,1.585,1.4,0.79,2.16,1.94,3.5548,3.9,1.47,0.0,6,4,1,0,5,1,684,5.0,386.65,457.15,4.93,0.214,7.824,20.752,0.449,107,1.11,72.1,4
599,599,I3Si,g,-515.7732,491.09,73.534,43.25,102.1997275,4.5,16.25,7.5,91.5,1.325,1.275,1.54375,1.325,1.645,2.47,2.565,5.495225,6.2625,2.24825,1.0,6.25,6.25,2.0,4.25,7.5,6.25,952.75,5.1,710.775,999.9,4.28,0.338,18.5055,111.619,37.33675,193.25,1.99,254.881925,39,98.81897,2,3,2,18,0.3,0.22,0.165,0.3,1.66,0.76,0.78,1.7467,1.99,0.443,4.0,3,3,0,3,10,3,221,0.4,1296.5,2171.0,2.6,0.496,42.726,363.468,147.551,345,3.52,161.0847,53,126.90447,5,17,8,96,1.4,1.33,1.585,1.4,2.06,2.66,2.76,5.9319,6.76,2.359,4.0,7,7,2,5,10,7,1008,5.4,1683.15,2628.15,4.93,0.71,50.55,384.22,148.0,452,4.63,295.1531,14,28.0855,3,14,6,78,1.1,1.11,1.42,1.1,0.4,1.9,1.98,4.1852,4.77,1.916,0.0,4,4,2,2,0,4,787,5.0,386.65,457.15,2.33,0.214,7.824,20.752,0.449,107,1.11,134.0684,4
600,600,I3Ti,g,-523.704,500.795,77.249,45.25,107.1483525,4.75,13.75,7.0,82.75,1.4,1.3275,1.83375,1.4,1.7325,2.38,2.535,5.2329,5.9325,2.11425,1.0,6.25,5.75,2.0,3.75,8.0,5.75,920.75,7.4,773.275,1232.9,4.8325,0.2905,9.7305,120.814,5.81175,197.75,2.045,223.364825,31,79.02447,1,13,4,53,0.0,0.01,0.995,0.0,1.31,1.12,0.9,2.796,3.31,0.979,4.0,3,5,0,5,8,5,349,9.6,1546.5,3103.0,0.39,0.306,7.626,400.248,21.451,363,3.74,287.1531,53,126.90447,5,17,8,96,1.4,1.33,2.58,1.4,2.06,2.66,2.76,5.9319,6.76,2.359,4.0,7,7,2,5,10,7,1008,14.6,1933.15,3560.15,4.93,0.52,15.45,421.0,21.9,470,4.85,295.1531,22,47.88,4,4,4,43,1.4,1.32,1.585,1.4,0.75,1.54,1.86,3.1359,3.45,1.38,0.0,4,2,2,0,2,2,659,5.0,386.65,457.15,4.54,0.214,7.824,20.752,0.449,107,1.11,8.0,4
601,601,I3Zr,g,-540.4764,512.438,74.449,49.75,117.9843525,5.0,13.75,7.0,83.0,1.4375,1.36,1.895,1.4375,1.76,2.3275,2.495,5.31195,5.98,2.09925,1.0,6.25,5.75,2.0,3.75,8.0,5.75,916.0,8.225,821.275,1505.4,5.325,0.228,10.093,30.114,6.01175,232.5,2.395,231.817325,13,35.68047,0,13,4,52,0.15,0.12,1.24,0.15,1.2,1.33,1.06,2.4798,3.12,1.039,4.0,3,5,0,5,8,5,368,12.9,1738.5,4193.0,1.58,0.056,9.076,37.448,22.251,502,5.14,253.3431,53,126.90447,5,17,8,96,1.55,1.45,2.825,1.55,2.06,2.66,2.76,5.9319,6.76,2.359,4.0,7,7,2,5,10,7,1008,17.9,2125.15,4650.15,6.51,0.27,16.9,58.2,22.7,609,6.25,295.1531,40,91.224,5,4,4,44,1.4,1.33,1.585,1.4,0.86,1.33,1.7,3.4521,3.64,1.32,0.0,4,2,2,0,2,2,640,5.0,386.65,457.15,4.93,0.214,7.824,20.752,0.449,107,1.11,41.81,4
602,602,I4Mo,g,-625.3908,601.771,96.734,50.8,120.711576,5.0,14.8,7.2,86.8,1.41,1.324,1.812,1.41,1.806,2.56,2.596,5.45648,6.188,2.1812,1.156,6.8,6.4,1.8,4.0,9.0,5.8,943.2,6.56,887.35,1342.75,5.984,0.2212,12.6592,136.2016,27.9592,217.2,2.252,250.54248,11,30.96447,0,11,4,46,0.05,0.03,1.135,0.05,1.27,0.5,0.82,2.3771,2.86,0.889,5.78,1,3,1,5,5,6,324,7.8,2503.5,4428.0,5.27,0.036,24.176,577.248,137.551,551,5.71,223.0531,53,126.90447,5,17,8,96,1.45,1.33,2.72,1.45,2.06,2.66,2.76,5.9319,6.76,2.359,5.78,7,7,2,5,10,7,1008,12.8,2890.15,4885.15,10.2,0.25,32.0,598.0,138.0,658,6.82,295.1531,42,95.94,5,6,4,50,1.4,1.3,1.585,1.4,0.79,2.16,1.94,3.5548,3.9,1.47,0.0,6,4,1,0,5,1,684,5.0,386.65,457.15,4.93,0.214,7.824,20.752,0.449,107,1.11,72.1,5
603,603,I4Pb,g,-642.0444,615.932,97.075,58.8,142.963576,5.2,16.4,7.4,93.0,1.48,1.358,1.686,1.48,1.946,2.488,2.592,5.6936,6.188,2.258,0.488,6.4,6.4,2.0,4.4,10.0,6.4,949.6,5.36,429.45,768.35,6.224,0.1972,7.219,52.1416,7.4192,124.8,1.294,243.00656,29,80.29553,1,3,3,15,0.4,0.14,0.505,0.4,0.57,0.86,0.84,1.1915,2.86,0.505,2.44,3,3,0,3,0,3,292,1.8,214.0,1556.0,6.47,0.084,3.025,156.948,34.851,89,0.92,260.7327,82,207.2,6,17,8,96,1.8,1.47,2.09,1.8,2.06,2.66,2.76,5.9319,6.76,2.359,2.44,7,7,2,5,10,7,1008,6.8,600.65,2013.15,11.4,0.214,7.824,177.7,35.3,196,2.03,295.1531,53,126.90447,5,14,5,81,1.4,1.33,1.585,1.4,1.49,1.8,1.92,4.7404,3.9,1.854,0.0,4,4,2,2,10,4,716,5.0,386.65,457.15,4.93,0.13,4.799,20.752,0.449,107,1.11,34.4204,5
604,604,I4Si,g,-580.1544,563.159,95.636,45.2,107.140676,4.6,16.4,7.6,92.4,1.34,1.286,1.552,1.34,1.728,2.508,2.604,5.58256,6.362,2.2704,0.8,6.4,6.4,2.0,4.4,8.0,6.4,963.8,5.08,645.95,891.35,4.41,0.3132,16.3692,93.4456,29.9592,176.0,1.814,262.93616,39,98.81897,2,3,2,18,0.3,0.22,0.165,0.3,1.66,0.76,0.78,1.7467,1.99,0.443,4.0,3,3,0,3,10,3,221,0.4,1296.5,2171.0,2.6,0.496,42.726,363.468,147.551,345,3.52,161.0847,53,126.90447,5,17,8,96,1.4,1.33,1.585,1.4,2.06,2.66,2.76,5.9319,6.76,2.359,4.0,7,7,2,5,10,7,1008,5.4,1683.15,2628.15,4.93,0.71,50.55,384.22,148.0,452,4.63,295.1531,14,28.0855,3,14,6,78,1.1,1.11,1.42,1.1,0.4,1.9,1.98,4.1852,4.77,1.916,0.0,4,4,2,2,0,4,787,5.0,386.65,457.15,2.33,0.214,7.824,20.752,0.449,107,1.11,134.0684,5
605,605,I4Ti,g,-601.4844,581.727,96.587,46.8,111.099576,4.8,14.4,7.2,85.4,1.4,1.328,1.784,1.4,1.798,2.436,2.58,5.3727,6.098,2.1632,0.8,6.4,6.0,2.0,4.0,8.4,6.0,938.2,6.92,695.95,1077.75,4.852,0.2752,9.3492,100.8016,4.7392,179.6,1.858,237.72248,31,79.02447,1,13,4,53,0.0,0.01,0.995,0.0,1.31,1.12,0.9,2.796,3.31,0.979,4.0,3,5,0,5,8,5,349,9.6,1546.5,3103.0,0.39,0.306,7.626,400.248,21.451,363,3.74,287.1531,53,126.90447,5,17,8,96,1.4,1.33,2.58,1.4,2.06,2.66,2.76,5.9319,6.76,2.359,4.0,7,7,2,5,10,7,1008,14.6,1933.15,3560.15,4.93,0.52,15.45,421.0,21.9,470,4.85,295.1531,22,47.88,4,4,4,43,1.4,1.32,1.585,1.4,0.75,1.54,1.86,3.1359,3.45,1.38,0.0,4,2,2,0,2,2,659,5.0,386.65,457.15,4.54,0.214,7.824,20.752,0.449,107,1.11,8.0,5
606,606,I4Zr,g,-617.7912,595.381,96.666,50.4,119.768376,5.0,14.4,7.2,85.6,1.43,1.354,1.833,1.43,1.82,2.394,2.548,5.43594,6.136,2.1512,0.8,6.4,6.0,2.0,4.0,8.4,6.0,934.4,7.58,734.35,1295.75,5.246,0.2252,9.6392,28.2416,4.8992,207.4,2.138,244.48448,13,35.68047,0,13,4,52,0.15,0.12,1.24,0.15,1.2,1.33,1.06,2.4798,3.12,1.039,4.0,3,5,0,5,8,5,368,12.9,1738.5,4193.0,1.58,0.056,9.076,37.448,22.251,502,5.14,253.3431,53,126.90447,5,17,8,96,1.55,1.45,2.825,1.55,2.06,2.66,2.76,5.9319,6.76,2.359,4.0,7,7,2,5,10,7,1008,17.9,2125.15,4650.15,6.51,0.27,16.9,58.2,22.7,609,6.25,295.1531,40,91.224,5,4,4,44,1.4,1.33,1.585,1.4,0.86,1.33,1.7,3.4521,3.64,1.32,0.0,4,2,2,0,2,2,640,5.0,386.65,457.15,4.93,0.214,7.824,20.752,0.449,107,1.11,41.81,5
607,607,K,g,-208.3944,189.284,18.746,19.0,39.0983,4.0,1.0,1.0,3.0,2.2,2.03,3.69,2.2,1.52,0.82,0.8,2.7882,2.42,0.734,1.0,1.0,1.0,1.0,0.0,0.0,1.0,419.0,43.4,336.4,1033.15,0.86,0.75,2.334,79.87,102.4,90.0,0.934,48.383,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19,39.0983,4,1,1,3,2.2,2.03,3.69,2.2,1.52,0.82,0.8,2.7882,2.42,0.734,1.0,1,1,1,0,0,1,419,43.4,336.4,1033.15,0.86,0.75,2.334,79.87,102.4,90,0.934,48.383,19,39.0983,4,1,1,3,2.2,2.03,3.69,2.2,1.52,0.82,0.8,2.7882,2.42,0.734,1.0,1,1,1,0,0,1,419,43.4,336.4,1033.15,0.86,0.75,2.334,79.87,102.4,90,0.934,48.383,1
608,608,KO,g,-314.1792,290.123,33.968,13.5,27.54885,3.0,8.5,4.0,45.0,1.4,1.38,2.0775,1.4,1.365,2.13,2.06,5.57925,4.98,2.172,0.5,3.5,3.5,1.5,2.0,0.0,3.5,866.5,22.0965,195.575,561.65,0.430715,0.835,1.278295,41.63995,51.21337,169.5,1.777,94.6795,11,23.0989,2,15,6,84,1.6,1.3,3.225,1.6,0.31,2.62,2.52,5.5821,5.12,2.876,1.0,5,5,1,4,0,5,895,42.607,281.65,943.0,0.85857,0.17,2.11141,76.4601,102.37326,159,1.686,92.593,19,39.0983,4,16,7,87,2.2,2.03,3.69,2.2,1.52,3.44,3.32,8.3703,7.54,3.61,1.0,6,6,2,4,0,6,1314,43.4,336.4,1033.15,0.86,0.92,2.334,79.87,102.4,249,2.62,140.976,8,15.9994,2,1,1,3,0.6,0.73,0.465,0.6,1.21,0.82,0.8,2.7882,2.42,0.734,0.0,1,1,1,0,0,1,419,0.793,54.75,90.15,0.00143,0.75,0.22259,3.4099,0.02674,90,0.934,48.383,2
609,609,K2,g,-329.0964,302.43,33.82,19.0,39.0983,4.0,1.0,1.0,3.0,2.2,2.03,3.69,2.2,1.52,0.82,0.8,2.7882,2.42,0.734,1.0,1.0,1.0,1.0,0.0,0.0,1.0,419.0,43.4,336.4,1033.15,0.86,0.75,2.334,79.87,102.4,90.0,0.934,48.383,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19,39.0983,4,1,1,3,2.2,2.03,3.69,2.2,1.52,0.82,0.8,2.7882,2.42,0.734,1.0,1,1,1,0,0,1,419,43.4,336.4,1033.15,0.86,0.75,2.334,79.87,102.4,90,0.934,48.383,19,39.0983,4,1,1,3,2.2,2.03,3.69,2.2,1.52,0.82,0.8,2.7882,2.42,0.734,1.0,1,1,1,0,0,1,419,43.4,336.4,1033.15,0.86,0.75,2.334,79.87,102.4,90,0.934,48.383,2
610,610,N,g,-199.9476,182.244,18.746,7.0,14.00674,2.0,15.0,7.0,82.0,0.65,0.75,0.54,0.65,0.3,3.04,2.85,6.8834,7.3,3.066,3.0,5.0,5.0,2.0,3.0,0.0,5.0,1402.0,1.1,63.25,77.35,0.00125,1.04,0.3604,2.7928,0.02598,473.0,4.92,-0.07,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,14.00674,2,15,7,82,0.65,0.75,0.54,0.65,0.3,3.04,2.85,6.8834,7.3,3.066,3.0,5,5,2,3,0,5,1402,1.1,63.25,77.35,0.00125,1.04,0.3604,2.7928,0.02598,473,4.92,-0.07,7,14.00674,2,15,7,82,0.65,0.75,0.54,0.65,0.3,3.04,2.85,6.8834,7.3,3.066,3.0,5,5,2,3,0,5,1402,1.1,63.25,77.35,0.00125,1.04,0.3604,2.7928,0.02598,473,4.92,-0.07,1
611,611,K2O4S,g,-539.0496,554.363,126.186,12.2857142857143,24.8943142857143,2.71428571428571,11.7142857142857,5.28571428571429,63.1428571428571,1.11428571428571,1.14285714285714,1.47714285714286,1.11428571428571,1.18714285714286,2.56857142857143,2.50428571428571,6.41477142857143,5.88857142857143,2.64242857142857,0.571428571428571,4.57142857142857,4.57142857142857,1.71428571428571,2.85714285714286,0.0,4.57142857142857,1013.42857142857,13.2674285714286,182.535714285714,449.25,0.542245714285714,0.841428571428571,1.03940857142857,26.1685142857143,29.3108514285714,207.857142857143,2.17114285714286,123.011442857143,11,23.0989,2,15,6,85,1.6,1.3,3.225,1.6,1.09,2.62,2.52,5.5821,5.12,2.876,2.0,5,5,1,4,0,5,895,42.607,331.2,943.0,2.06857,0.21,2.11141,76.4601,102.37326,189,1.916,152.0271,19,39.0983,4,16,7,88,2.2,2.03,3.69,2.2,1.52,3.44,3.32,8.3703,7.54,3.61,2.0,6,6,2,4,0,6,1314,43.4,385.95,1033.15,2.07,0.92,2.334,79.87,102.4,279,2.85,200.4101,8,15.9994,2,1,1,3,0.6,0.73,0.465,0.6,0.43,0.82,0.8,2.7882,2.42,0.734,0.0,1,1,1,0,0,1,419,0.793,54.75,90.15,0.00143,0.71,0.22259,3.4099,0.02674,90,0.934,48.383,7
