,Unnamed: 0,mat_id,composition,volume,density_atomic,density,nsites,crys_sys,spc_grp,A_lat,B_lat,C_lat,alpha,beta,gamma,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,total_magnetization,total_magnetization_normalized_vol,num_magnetic_sites,num_unique_magnetic_sites,min_bond,max_bond,mean_bond,varience_bond,valence_density,electron_density,gilman_density,outer_density,reduced_valence_density,reduced_electron_density,reduced_gilman_density,reduced_outer_density,avg_ Atomic_Number,avg_ Atomic_Weight,avg_Period,avg_group,avg_families,avg_Mendeleev Number,avg_Atomic Radus,avg_ Covalent_Radius,avg_Zunger radii sum,avg_ionic radius,avg_crystal radius,avg_ Pauling_Electronegativity,avg_MB electonegativity,avg_Gordy electonegativity,avg_Mullinke EN,avg_Allred-Rockow electronegativity,avg_metallic valence,avg_number of valence electrons,avg_gilmor number of valence electron,avg_valence s,avg_valence p,avg_valence d,avg_outer shell electrons,avg_1st ionization potential (kJ/mol),avg_polarizability(A^3),avg_Melting point (K),avg_Boiling Point (K),avg_Density (g/mL),avg_specific heat (J/g K) ,avg_heat of fusion (kJ/mol) ,avg_heat of vaporization (kJ/mol) ,avg_thermal conductivity (W/(m K)) ,avg_heat atomization (kJ/mol),avg_Cohesive energy,avg_electron affinity (kJ/mol),diff_ Atomic_Number,diff_ Atomic_Weight,diff_Period,diff_group,diff_families,diff_Mendeleev Number,diff_Atomic Radus,diff_ Covalent_Radius,diff_Zunger radii sum,diff_ionic radius,diff_crystal radius,diff_ Pauling_Electronegativity,diff_MB electonegativity,diff_Gordy electonegativity,diff_Mullinke EN,diff_Allred-Rockow electronegativity,diff_metallic valence,diff_number of valence electrons,diff_gilmor number of valence electron,diff_valence s,diff_valence p,diff_valence d,diff_outer shell electrons,diff_1st ionization potential (kJ/mol),diff_polarizability(A^3),diff_Melting point (K),diff_Boiling Point (K),diff_Density (g/mL),diff_specific heat (J/g K) ,diff_heat of fusion (kJ/mol) ,diff_heat of vaporization (kJ/mol) ,diff_thermal conductivity (W/(m K)) ,diff_heat atomization (kJ/mol),diff_Cohesive energy,diff_electron affinity (kJ/mol),max_ Atomic_Number,max_ Atomic_Weight,max_Period,max_group,max_families,max_Mendeleev Number,max_Atomic Radus,max_ Covalent_Radius,max_Zunger radii sum,max_ionic radius,max_crystal radius,max_ Pauling_Electronegativity,max_MB electonegativity,max_Gordy electonegativity,max_Mullinke EN,max_Allred-Rockow electronegativity,max_metallic valence,max_number of valence electrons,max_gilmor number of valence electron,max_valence s,max_valence p,max_valence d,max_outer shell electrons,max_1st ionization potential (kJ/mol),max_polarizability(A^3),max_Melting point (K),max_Boiling Point (K),max_Density (g/mL),max_specific heat (J/g K) ,max_heat of fusion (kJ/mol) ,max_heat of vaporization (kJ/mol) ,max_thermal conductivity (W/(m K)) ,max_heat atomization (kJ/mol),max_Cohesive energy,max_electron affinity (kJ/mol),min_ Atomic_Number,min_ Atomic_Weight,min_Period,min_group,min_families,min_Mendeleev Number,min_Atomic Radus,min_ Covalent_Radius,min_Zunger radii sum,min_ionic radius,min_crystal radius,min_ Pauling_Electronegativity,min_MB electonegativity,min_Gordy electonegativity,min_Mullinke EN,min_Allred-Rockow electronegativity,min_metallic valence,min_number of valence electrons,min_gilmor number of valence electron,min_valence s,min_valence p,min_valence d,min_outer shell electrons,min_1st ionization potential (kJ/mol),min_polarizability(A^3),min_Melting point (K),min_Boiling Point (K),min_Density (g/mL),min_specific heat (J/g K) ,min_heat of fusion (kJ/mol) ,min_heat of vaporization (kJ/mol) ,min_thermal conductivity (W/(m K)) ,min_heat atomization (kJ/mol),min_Cohesive energy,min_electron affinity (kJ/mol),F_kJ/mol,S _J/K/mol,c_v_J/K/mol,e_kJ/mol
301,2820,mp-553310,Cs2 Cu2 O4,175.510259535692,21.9387824419615,4.3228306887372,8,3.0,63,5.33430271742263,5.42512717,6.62534717385467,90.0,113.738789967243,90.0,-5.073960275,-1.35196365885776,0.0,0.9672,0.0,0.0,0,0,1.82185178474549,3.15038737350618,2.58082442363902,0.397571810687967,0.27348828568189,1.13953452367454,0.113953452367454,0.113953452367454,1.38797941257161,5.78324755238172,0.578324755238172,0.578324755238172,25.0,57.1125575,3.5,11.0,4.75,60.75,1.2875,1.245,1.82,1.2875,1.235,2.3925,2.1225,6.209225,5.4350000000000005,2.43225,1.61,6.0,3.75,1.5,2.0,2.5,3.5,937.25,16.9715,441.8,990.65,2.7082150000000005,0.615,3.896795000000001,93.71495,115.01337,228.75,2.3835,111.673,47.0,116.90603,4.0,15.0,6.0,82.0,2.0,1.62,3.845,2.0,1.1,2.65,2.55,4.7066,5.359999999999999,2.951,5.44,10.0,5.0,1.0,4.0,10.0,5.0,938.0,58.807,1301.4,2750.0,8.958570000000002,0.68,12.82741,296.8901,400.97326,259.0,2.686,95.471,55.0,132.90543,6.0,16.0,7.0,87.0,2.6,2.35,4.31,2.6,1.81,3.44,3.32,8.3703,7.54,3.61,5.44,11.0,6.0,2.0,4.0,10.0,6.0,1314.0,59.6,1356.15,2840.15,8.96,0.92,13.05,300.3,401.0,338.0,3.49,140.976,8.0,15.9994,2.0,1.0,1.0,5.0,0.6,0.73,0.465,0.6,0.71,0.79,0.77,3.6637,2.18,0.659,0.0,1.0,1.0,1.0,0.0,0.0,1.0,376.0,0.793,54.75,90.15,0.00143,0.24,0.22259,3.4099,0.02674,79.0,0.804,45.505,1.8391457,239.28295,161.2809362,73.6240307
302,2822,mp-553374,Cs4 Sb2 O5,299.647198836,27.2406544396364,4.73887759639201,11,2.0,8,6.37456796080459,6.37457746148365,8.16299330955003,82.3904907145202,82.390565681251,66.1852017867784,-5.13140065636364,-1.80657742686129,0.0,2.5754,0.0,0.0,0,0,1.9169463274083,3.52435564514218,2.93792299542439,0.286517888603748,0.213584509545266,1.20808738211541,0.066745159232896,0.100117738849344,1.22775524369137,6.94449059712929,0.383673513653552,0.575510270480327,32.90909090909091,77.73988363636364,4.0,10.363636363636363,4.636363636363637,56.81818181818182,1.481818181818182,1.440909090909091,2.0995454545454546,1.481818181818182,1.3718181818181816,2.223636363636364,2.178181818181818,6.324772727272727,5.101818181818182,2.241272727272728,0.9090909090909092,4.0,4.0,1.6363636363636362,2.363636363636364,1.8181818181818183,3.454545454545454,885.6363636363636,23.23318181818182,298.9318181818182,787.7863636363637,1.8970136363636363,0.5436363636363637,4.474631818181818,40.20813636363636,25.88488181818182,189.54545454545456,1.9832727272727275,99.00163636363636,47.0,116.90603,4.0,15.0,6.0,82.0,2.0,1.62,3.845,2.0,0.91,2.65,2.55,3.9377,5.359999999999999,2.951,3.0,5.0,5.0,1.0,4.0,10.0,5.0,938.0,58.807,849.4,2133.0,6.68857,0.7100000000000001,19.64741,73.73010000000001,58.97326,183.0,1.946,95.471,55.0,132.90543,6.0,16.0,7.0,87.0,2.6,2.35,4.31,2.6,1.81,3.44,3.32,8.3703,7.54,3.61,3.0,6.0,6.0,2.0,4.0,10.0,6.0,1314.0,59.6,904.15,2223.15,6.69,0.92,19.87,77.14,59.0,262.0,2.75,140.976,8.0,15.9994,2.0,1.0,1.0,5.0,0.6,0.73,0.465,0.6,0.9,0.79,0.77,4.4326,2.18,0.659,0.0,1.0,1.0,1.0,0.0,0.0,1.0,376.0,0.793,54.75,90.15,0.00143,0.21,0.22259,3.4099,0.02674,79.0,0.804,45.505,-41.0208845,445.1866782,238.5690193,92.5351189
303,2823,mp-5537,Nb8 Ag8 O24,513.750327808372,12.8437581952093,6.43264866276868,40,3.0,57,5.670564,5.747751,15.762602,90.0,90.0,90.0,-7.73781684325,-2.18303140783333,0.059493849673073,1.7879,0.002005,3.90267390884831e-06,0,0,1.89495106342279,2.95673224071442,2.4232704960794,0.126205405247525,0.529440051474683,1.74403781662249,0.218004727077811,0.218004727077811,1.05710732180315,3.48223588358684,0.435279485448355,0.435279485448355,22.4,49.754556,3.2,12.8,5.800000000000001,74.6,0.97,0.974,1.306,0.97,1.14,2.77,2.612,6.49308,6.212,2.822,2.088,6.8,4.6,1.6,2.4,2.8,4.0,1065.0,5.1958,828.11,1554.15,3.814858,0.651,7.673554000000001,188.56194,96.556044,351.40000000000003,3.676,127.46138,39.0,91.8688,3.0,11.0,3.0,40.0,1.0,0.6100000000000001,2.295,1.0,0.51,1.84,2.25,4.868,3.54,2.2,5.44,6.0,4.0,1.0,4.0,10.0,5.0,662.0,14.907,2686.4,4925.0,10.49857,0.685,26.17741,678.5901,428.97326,477.0,4.95,52.45909999999999,47.0,107.8682,5.0,16.0,7.0,87.0,1.6,1.34,2.76,1.6,1.29,3.44,3.32,8.3703,7.54,3.61,5.44,11.0,6.0,2.0,4.0,10.0,6.0,1314.0,15.7,2741.15,5015.15,10.5,0.92,26.4,682.0,429.0,726.0,7.57,140.976,8.0,15.9994,2.0,5.0,4.0,47.0,0.6,0.73,0.465,0.6,0.78,1.6,1.07,3.5023,4.0,1.41,0.0,5.0,2.0,1.0,0.0,0.0,1.0,652.0,0.793,54.75,90.15,0.00143,0.235,0.22259,3.4099,0.02674,249.0,2.62,88.5169,44.1437868,1048.2438565,813.4323525,358.6169438
304,2830,mp-553907,Rb48 Ag16 O32,2498.71246702881,26.0282548648835,4.21351388810033,96,3.0,19,12.996473,13.034247,14.750435,90.0,90.0,90.0,-3.74124679052083,-1.12999084996528,0.0,1.5831,0.0,0.0,0,0,2.04305001441349,3.3751347910516,2.84944715212694,0.135820860996866,0.166485742353005,1.11417381420857,0.064032977828079,0.076839573393695,1.02843694085628,6.88261645034585,0.395552669560106,0.474663203472128,29.0,66.04506666666667,4.0,7.666666666666666,3.5,41.83333333333333,1.6416666666666666,1.5466666666666669,2.600833333333333,1.6416666666666666,1.4483333333333333,1.8783333333333327,1.6849999999999998,5.026433333333333,4.423333333333333,1.868,1.4066666666666667,4.333333333333333,2.833333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666663,2.6666666666666665,761.3333333333333,25.231,380.1333333333333,923.8166666666666,2.515476666666667,0.5273333333333333,3.05353,79.00796666666666,100.60891333333332,173.33333333333331,1.791,91.411,39.0,91.8688,3.0,15.0,6.0,83.0,1.75,1.4300000000000002,3.635,1.75,0.4499999999999999,2.62,2.52,5.1817,5.2,2.904,5.44,10.0,5.0,1.0,4.0,10.0,5.0,911.0,46.507,1180.4,2395.0,10.49857,0.685,11.07741,247.1701,428.97326,198.0,2.0980000000000003,94.092,47.0,107.8682,5.0,16.0,7.0,87.0,2.35,2.16,4.1,2.35,1.66,3.44,3.32,8.3703,7.54,3.61,5.44,11.0,6.0,2.0,4.0,10.0,6.0,1314.0,47.3,1235.15,2485.15,10.5,0.92,11.3,250.58,429.0,284.0,2.95,140.976,8.0,15.9994,2.0,1.0,1.0,4.0,0.6,0.73,0.465,0.6,1.21,0.82,0.8,3.1886,2.34,0.706,0.0,1.0,1.0,1.0,0.0,0.0,1.0,403.0,0.793,54.75,90.15,0.00143,0.235,0.22259,3.4099,0.02674,86.0,0.852,46.884,-400.2906362,3910.4196609,2223.5386509,772.8352621
305,2841,mp-553961,Sc2 Nb2 O8,142.223465859572,11.8519554882977,4.71365586009022,12,2.0,13,4.84276547996268,5.12754785816632,5.7282192,90.0,90.0,90.8826183120298,-9.50386483416667,-3.4671100025,0.0,3.3026,0.0,0.0,0,0,1.90416964267295,2.19311944899047,2.07551008424423,0.010864819601846,0.449996065088105,1.32186344119631,0.070311885170017,0.267185163646063,1.13146430109373,3.32367638446283,0.176791297045895,0.671806928774401,15.666666666666664,33.643315,2.833333333333333,12.0,5.833333333333332,67.66666666666667,0.9083333333333332,0.95,1.2283333333333333,0.9083333333333332,1.085,2.786666666666666,2.8016666666666663,6.67605,6.25,2.8399999999999994,1.3333333333333333,5.333333333333333,4.666666666666667,1.8333333333333333,2.6666666666666665,0.8333333333333333,4.5,1090.1666666666667,6.112,795.7166666666667,1413.4833333333331,1.92762,0.7566666666666666,6.898393333333332,168.30659999999995,11.601159999999998,350.0,3.658333333333333,111.73681666666668,33.0,76.90698,3.0,13.0,4.0,76.0,1.0,0.71,2.295,1.0,0.4299999999999999,2.08,1.82,5.2975,4.2,2.42,5.0,3.0,5.0,1.0,4.0,4.0,5.0,681.0,17.007,2686.4,4925.0,8.568570000000001,0.66,26.17741,678.5901,53.673260000000006,477.0,4.95,122.976,41.0,92.90638,5.0,16.0,7.0,87.0,1.6,1.44,2.76,1.6,1.21,3.44,3.32,8.3703,7.54,3.61,5.0,6.0,6.0,2.0,4.0,4.0,6.0,1314.0,17.8,2741.15,5015.15,8.57,0.92,26.4,682.0,53.7,726.0,7.57,140.976,8.0,15.9994,2.0,3.0,3.0,11.0,0.6,0.73,0.465,0.6,0.78,1.36,1.5,3.0728,3.34,1.19,0.0,3.0,1.0,1.0,0.0,0.0,1.0,633.0,0.793,54.75,90.15,0.00143,0.26,0.22259,3.4099,0.02674,249.0,2.62,18.0,51.5983853,215.6340689,226.5963259,116.288606
306,2854,mp-554018,Mg6 Be2 Al16 O32,526.817682027079,9.40745860762641,3.49098585317776,56,6.0,186,5.72392931628693,5.72392931628693,18.566975,90.0,90.0,119.99999209737,-7.55275844125,-3.35090561857143,0.021829368214285,5.4042,0.0002862,5.4326194766046e-07,0,0,1.5766332491,2.03247828640163,1.92453283430177,0.004830452728463,0.485936612861907,1.03261530233155,0.0,0.303710383038692,1.3094950147871,2.78267690642259,0.0,0.818434384241939,9.714285714285714,19.777496142857142,2.392857142857143,13.142857142857142,5.7142857142857135,80.25,0.8982142857142856,0.9321428571428572,1.000357142857143,0.8982142857142856,0.9496428571428572,2.622142857142857,2.5578571428571424,6.244003571428571,5.8082142857142856,2.7185357142857143,1.1428571428571428,4.571428571428571,4.571428571428571,2.0,2.571428571428571,0.0,4.571428571428571,1027.178571428571,4.160285714285714,452.1,1096.2928571428572,1.0247457142857144,0.9571428571428572,4.605122857142856,109.86994285714285,91.58670857142856,262.85714285714283,2.7460714285714287,86.41828571428572,9.0,17.969359,1.0,14.0,5.0,20.0,0.9,0.6300000000000001,1.5649999999999995,0.9,0.8,2.13,2.01,5.3958,4.3100000000000005,2.317,3.0,4.0,4.0,0.0,4.0,0.0,4.0,736.0,9.807,1496.4,3153.0,2.69857,0.92,11.97741,289.9901,236.97326,178.0,1.88,190.976,13.0,26.981539,3.0,16.0,7.0,87.0,1.5,1.36,2.03,1.5,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6.0,6.0,2.0,4.0,0.0,6.0,1314.0,10.6,1551.15,3243.15,2.7,1.82,12.2,293.4,237.0,326.0,3.39,140.976,4.0,9.01218,2.0,2.0,2.0,67.0,0.6,0.73,0.465,0.6,0.41,1.31,1.31,2.9745,3.23,1.293,0.0,2.0,2.0,2.0,0.0,0.0,2.0,578.0,0.793,54.75,90.15,0.00143,0.9,0.22259,3.4099,0.02674,148.0,1.51,-50.0,397.9566202,654.3255164,910.8040105,594.2542751
307,2901,mp-554278,Ti4 O8,146.706323012208,12.225526917684,3.61593906144663,12,2.0,12,3.766937,6.43536820844495,6.6162121516778,106.182185647635,90.0,107.018140863027,-9.43210939666667,-3.50248625027778,0.0,2.6774,0.0,0.0,0,0,1.78113123687737,2.33725639255835,1.99542940260893,0.022269183966433,0.436245682435067,1.03608349578328,0.054530710304383,0.272653551521917,1.47495111026557,3.50300888688072,0.184368888783196,0.921844443915979,12.666666666666666,26.626266666666663,2.6666666666666665,12.0,5.999999999999999,72.33333333333333,0.8666666666666666,0.9266666666666666,1.17,0.8666666666666666,1.0566666666666666,2.806666666666666,2.833333333333333,6.6255,6.176666666666666,2.8666666666666663,1.3333333333333333,5.333333333333333,4.666666666666667,2.0,2.6666666666666665,0.6666666666666666,4.666666666666667,1095.6666666666667,5.395333333333333,680.8833333333333,1246.8166666666666,1.5142866666666666,0.7866666666666666,5.298393333333332,142.6066,7.317826666666666,322.66666666666663,3.3633333333333333,96.65066666666668,14.0,31.8806,2.0,12.0,3.0,44.0,0.7999999999999999,0.5900000000000001,2.115,0.7999999999999999,0.4599999999999999,1.9,1.4599999999999995,5.234400000000001,4.09,2.23,4.0,2.0,4.0,0.0,4.0,2.0,4.0,655.0,13.807,1878.4,3470.0,4.53857,0.4,15.22741,417.5901,21.87326,221.0,2.2299999999999995,132.976,22.0,47.88,4.0,16.0,7.0,87.0,1.4,1.32,2.58,1.4,1.21,3.44,3.32,8.3703,7.54,3.61,4.0,6.0,6.0,2.0,4.0,2.0,6.0,1314.0,14.6,1933.15,3560.15,4.54,0.92,15.45,421.0,21.9,470.0,4.85,140.976,8.0,15.9994,2.0,4.0,4.0,43.0,0.6,0.73,0.465,0.6,0.75,1.54,1.86,3.1359,3.45,1.38,0.0,4.0,2.0,2.0,0.0,0.0,2.0,659.0,0.793,54.75,90.15,0.00143,0.52,0.22259,3.4099,0.02674,249.0,2.62,8.0,56.2405353,208.1670023,222.8217814,118.6906359
308,2913,mp-554364,Mg4 Be4 Al16 O32,508.663248876773,9.08327230137094,3.51573351456901,56,6.0,186,5.66261213529516,5.66261213529516,18.317496,90.0,90.0,120.000001580729,-7.59839193357143,-3.32014151035714,0.046230240476191,5.2368,0.0002057,4.04393280729885e-07,0,0,1.608312783792,2.02573629764082,1.90648555572724,0.005852251602378,0.503279921569521,1.03801483823714,0.0,0.314549950980951,1.30027732548125,2.68182198380507,0.0,0.812673328425779,9.428571428571429,19.231324,2.3571428571428568,13.142857142857142,5.7142857142857135,80.21428571428571,0.8821428571428571,0.9157142857142856,0.9664285714285714,0.8821428571428571,0.9335714285714284,2.6314285714285712,2.5628571428571427,6.273278571428571,5.849285714285714,2.728642857142857,1.1428571428571428,4.571428571428571,4.571428571428571,2.0,2.571428571428571,0.0,4.571428571428571,1032.928571428571,3.9817142857142858,474.5642857142857,1163.4357142857143,1.028674285714286,0.9857142857142857,4.721051428571427,115.76279999999998,93.15813714285714,269.1428571428571,2.810714285714286,86.06114285714285,9.0,17.969359,1.0,14.0,5.0,20.0,0.9,0.6300000000000001,1.5649999999999995,0.9,0.8,2.13,2.01,5.3958,4.3100000000000005,2.317,3.0,4.0,4.0,0.0,4.0,0.0,4.0,736.0,9.807,1496.4,3153.0,2.69857,0.92,11.97741,289.9901,236.97326,178.0,1.88,190.976,13.0,26.981539,3.0,16.0,7.0,87.0,1.5,1.36,2.03,1.5,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6.0,6.0,2.0,4.0,0.0,6.0,1314.0,10.6,1551.15,3243.15,2.7,1.82,12.2,293.4,237.0,326.0,3.39,140.976,4.0,9.01218,2.0,2.0,2.0,67.0,0.6,0.73,0.465,0.6,0.41,1.31,1.31,2.9745,3.23,1.293,0.0,2.0,2.0,2.0,0.0,0.0,2.0,578.0,0.793,54.75,90.15,0.00143,0.9,0.22259,3.4099,0.02674,148.0,1.51,-50.0,409.8502457,638.2294233,897.0273037,601.3190727
309,2939,mp-554529,Ba24 Ti12 O48,1500.56105940864,17.8638221358171,5.13271404380289,84,3.0,33,6.13491891,10.58913954,23.09852106,90.0,90.0,90.0,-7.90132154940476,-3.39843630059524,0.001381938452381,4.2635,1.4e-06,9.32984360231052e-10,0,0,1.80046653596542,3.13266329828018,2.5889585869981,0.187900187906298,0.255904281663374,1.32750346112875,0.015994017603961,0.17593419364357,0.890645481594285,4.62022343577035,0.055665342599643,0.612318768596071,23.714285714285715,55.2188,3.4285714285714284,10.285714285714285,5.142857142857142,58.42857142857142,1.157142857142857,1.1714285714285713,1.6062857142857143,1.157142857142857,1.2242857142857142,2.44,2.4714285714285715,6.508128571428571,5.487142857142857,2.5117142857142856,1.1428571428571428,4.571428571428571,4.285714285714286,2.0,2.2857142857142856,0.2857142857142857,4.285714285714286,988.7142857142856,13.881714285714288,592.6357142857142,1106.7214285714288,1.6493885714285714,0.6582857142857143,4.548622857142856,102.6628,8.400994285714285,260.85714285714283,2.7328571428571427,85.68742857142857,48.0,121.3276,4.0,14.0,5.0,78.0,1.5499999999999998,1.25,2.9370000000000003,1.5499999999999998,0.74,2.55,2.24,5.234400000000001,5.140000000000001,2.729,4.0,4.0,4.0,0.0,4.0,2.0,4.0,811.0,38.907,1878.4,3470.0,4.53857,0.7160000000000001,15.22741,417.5901,21.87326,290.0,2.95,132.976,56.0,137.327,6.0,16.0,7.0,87.0,2.15,1.98,3.402,2.15,1.49,3.44,3.32,8.3703,7.54,3.61,4.0,6.0,6.0,2.0,4.0,2.0,6.0,1314.0,39.7,1933.15,3560.15,4.54,0.92,15.45,421.0,21.9,470.0,4.85,140.976,8.0,15.9994,2.0,2.0,2.0,9.0,0.6,0.73,0.465,0.6,0.75,0.89,1.08,3.1359,2.4,0.881,0.0,2.0,2.0,2.0,0.0,0.0,2.0,503.0,0.793,54.75,90.15,0.00143,0.204,0.22259,3.4099,0.02674,180.0,1.9,8.0,74.8496081,2266.2076439,1683.8007322,754.7119013
310,2950,mp-554584,Rb12 Na4 Pb4 O16,795.10206719222,22.0861685331172,4.59954775530853,36,2.0,14,6.780489,11.173089,11.2916709960407,68.3506912589635,90.0,90.0,-4.64119775361111,-1.55636115072797,0.0,1.6143,0.0021528,2.70757691223503e-06,0,0,2.10795488531954,3.32026417125587,2.73490514268572,0.152775423708152,0.281724836650245,1.1872689544546,0.050308006544687,0.11067761439831,1.352790003113,5.70104358454764,0.241569643413036,0.531453215508679,26.22222222222222,61.176752,3.555555555555556,9.11111111111111,4.111111111111111,49.22222222222222,1.45,1.378888888888889,2.1,1.45,1.3855555555555554,2.105555555555555,2.054444444444444,5.591688888888888,4.881111111111111,2.142333333333333,0.7155555555555555,3.555555555555556,3.555555555555556,1.5555555555555554,2.0,1.1111111111111112,3.555555555555556,853.0,19.49688888888889,236.3055555555556,711.9277777777778,1.885191111111111,0.6809999999999999,1.6514844444444443,56.10528888888888,39.000773333333335,173.2222222222222,1.7976666666666663,87.9826,74.0,191.2006,4.0,15.0,6.0,85.0,1.75,1.4300000000000002,3.635,1.75,0.5,2.62,2.52,5.8325000000000005,5.2,2.904,2.44,5.0,5.0,1.0,4.0,10.0,5.0,911.0,46.507,545.9,1923.0,11.39857,1.1,4.57641,174.2901,140.97326,163.0,1.7680000000000002,106.5556,82.0,207.2,6.0,16.0,7.0,87.0,2.35,2.16,4.1,2.35,1.66,3.44,3.32,8.3703,7.54,3.61,2.44,6.0,6.0,2.0,4.0,10.0,6.0,1314.0,47.3,600.65,2013.15,11.4,1.23,4.799,177.7,141.0,249.0,2.62,140.976,8.0,15.9994,2.0,1.0,1.0,2.0,0.6,0.73,0.465,0.6,1.16,0.82,0.8,2.5378,2.34,0.706,0.0,1.0,1.0,1.0,0.0,0.0,1.0,403.0,0.793,54.75,90.15,0.00143,0.13,0.22259,3.4099,0.02674,86.0,0.852,34.4204,-83.5646021,1275.1549453,809.4020791,298.9818815
311,2961,mp-554669,Ba3 Ta2 Cd1 O9,225.956799891094,15.0637866594062,7.57146547142386,15,5.0,164,5.952058491211,5.952058491211,7.364791,90.0,90.0,120.000005460003,-8.16577928466667,-3.17140806858333,0.0,3.4856,0.0012339,5.46077834610295e-06,0,0,1.9333659482101,3.05656275091668,2.69748706571631,0.182436882234907,0.486818719565057,1.92072112992032,0.070809995573099,0.212429986719298,0.968548738815586,3.82136502405422,0.140879816554994,0.422639449664983,28.933333333333334,68.68549333333334,3.533333333333333,11.466666666666669,5.4,65.06666666666666,1.0866666666666664,1.1113333333333333,1.4790666666666668,1.0866666666666664,1.1893333333333334,2.554666666666667,2.56,7.053913333333333,5.8406666666666665,2.6222,1.3626666666666667,5.466666666666667,4.466666666666667,2.0,2.4,1.0666666666666669,4.4,1048.3333333333333,10.642466666666667,707.97,1265.6833333333334,3.490858,0.6268,6.309687333333334,136.15060666666668,17.816044,297.1333333333333,3.1093333333333333,86.84306666666667,65.0,164.9485,4.0,14.0,5.0,78.0,1.5499999999999998,1.25,2.9370000000000003,1.5499999999999998,0.71,2.55,2.24,4.451600000000001,5.140000000000001,2.729,5.0,10.0,5.0,0.0,4.0,10.0,4.0,811.0,38.907,3214.4,5608.0,16.598570000000002,0.78,31.37741,739.5901,96.77326,670.0,6.94,210.976,73.0,180.9479,6.0,16.0,7.0,87.0,2.15,1.98,3.402,2.15,1.49,3.44,3.32,8.3703,7.54,3.61,5.0,12.0,6.0,2.0,4.0,10.0,6.0,1314.0,39.7,3269.15,5698.15,16.6,0.92,31.6,743.0,96.8,782.0,8.1,140.976,8.0,15.9994,2.0,2.0,2.0,9.0,0.6,0.73,0.465,0.6,0.78,0.89,1.08,3.9187,2.4,0.881,0.0,2.0,1.0,2.0,0.0,0.0,2.0,503.0,0.793,54.75,90.15,0.00143,0.14,0.22259,3.4099,0.02674,112.0,1.16,-70.0,11.5279252,412.1932892,310.5726749,135.185912
312,2985,mp-5548,Ta4 Cd4 O14,281.984060939072,12.8174573154123,8.22912585115126,22,7.0,227,7.36059947164741,7.36059947164741,7.36059947164741,60.0,60.0,60.0,-8.16214206318182,-2.69049153965909,0.0,2.0269,0.0,0.0,0,0,1.97104928047402,2.64218642564151,2.29906017595193,0.097296728643054,0.737630344450365,2.11359464082893,0.184407586112591,0.25533358077128,1.14891248785833,3.29207616713251,0.287228121964582,0.397700476566344,27.09090909090909,63.51941818181818,3.2727272727272725,13.272727272727272,5.909090909090908,76.81818181818181,0.9272727272727272,0.9772727272727272,1.205909090909091,0.9272727272727272,1.079090909090909,2.769090909090909,2.72,7.234281818181818,6.332727272727272,2.817272727272728,1.7163636363636363,6.909090909090909,4.545454545454546,2.0,2.5454545454545454,2.363636363636364,4.545454545454546,1132.3636363636365,4.195545454545455,737.2409090909091,1282.15,4.591819090909092,0.6527272727272727,7.0129209090909095,155.36448181818182,28.07156181818182,321.0,3.3509090909090906,82.62109090909091,65.0,164.9485,4.0,11.0,3.0,39.0,0.95,0.75,2.325,0.95,0.4299999999999999,1.94,1.92,4.451600000000001,3.43,2.27,5.0,7.0,5.0,0.0,4.0,10.0,4.0,553.0,12.307,3214.4,5608.0,16.598570000000002,0.78,31.37741,739.5901,96.77326,670.0,6.94,210.976,73.0,180.9479,6.0,16.0,7.0,87.0,1.55,1.48,2.79,1.55,1.21,3.44,3.32,8.3703,7.54,3.61,5.0,12.0,6.0,2.0,4.0,10.0,6.0,1314.0,13.1,3269.15,5698.15,16.6,0.92,31.6,743.0,96.8,782.0,8.1,140.976,8.0,15.9994,2.0,5.0,4.0,48.0,0.6,0.73,0.465,0.6,0.78,1.5,1.4,3.9187,4.11,1.34,0.0,5.0,1.0,2.0,0.0,0.0,2.0,761.0,0.793,54.75,90.15,0.00143,0.14,0.22259,3.4099,0.02674,112.0,1.16,-70.0,24.3724371,602.9042098,442.7155803,205.2437
